0	5.08228421646e-15	1.08075080025e-14	1.81553887974e-14	0	83.0	176.5	296.5
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
0	59.4056584986	133.525948404	159.099186794	0	57.9652287009	114.960251504	232.203628623
