0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	159.921785715	0	82.8687448657	147.823887815	229.406054653
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
0	4.66595374782	71.919796794	160.337785059	0	82.8687448657	147.823887815	228.955012244
